"response"	"anonyme_id"	"type"	"ORDER"
"8981"	"MWEWE"	194104	"N"	84
"12133"	"TUMBO"	194104	"S"	85
"9069"	"MZALIA CHINI"	194104	"M"	86
"1783"	"KANGA"	194104	"N"	87
"4401"	"MBUZI"	194388	"W"	1
"10943"	"PUNDA"	194388	"W"	2
"2765"	"KOMBA"	194388	"W"	3
"9594"	"NGOMBE"	194388	"W"	4
"10333"	"PAKA"	194388	"W"	5
"12123"	"TUMBILI"	194388	"W"	6
"3409"	"KWEMBE"	194388	"N"	7
"2925"	"KONGO"	194388	"N"	8
"3226"	"KUNGURU"	194388	"N"	9
"3351"	"KWECHE"	194388	"N"	10
"11223"	"SAUTI"	194388	"N"	11
"11974"	"TONGO"	194388	"N"	12
"712"	"CHECHELE"	194388	"N"	13
"7389"	"MRAMBA"	194388	"N"	14
"3070"	"KUKU"	194388	"N"	15
"1279"	"FUFU"	194388	"N"	16
"11563"	"SISIMIZI"	194388	"D"	17
"5373"	"MFENESI"	194388	"M"	18
"9024"	"MZAITUNI"	194388	"M"	19
"7125"	"MPERA"	194388	"M"	20
"7588"	"MSHELISHELI"	194388	"M"	21
"8626"	"MUHOGO"	194388	"M"	22
"7365"	"MPUNGA"	194388	"M"	23
"7849"	"MSTAFELI"	194388	"M"	24
"5934"	"MKESHIA"	194388	"M"	25
"6642"	"MNAZI"	194388	"M"	26
"6922"	"MPAPINDI"	194388	"M"	27
"5684"	"MKANDAA"	194388	"M"	28
"6169"	"MKUNGU"	194388	"M"	29
"4713"	"MCHIKICHI"	194388	"M"	30
"4769"	"MCHOCHA"	194388	"M"	31
"5491"	"MGOMBA"	194388	"M"	32
"3767"	"MBELUNGI"	194388	"M"	33
"4918"	"MCHUNGWA"	194388	"M"	34
"5852"	"MKARAFUU"	194388	"M"	35
"9124"	"MZAMBARAU"	194388	"M"	36
"8165"	"MTONGA"	194388	"M"	37
"5039"	"MCHUOA ULIMI"	194388	"M"	38
"1948"	"KIAZI"	194388	"M"	39
"2518"	"KITUNGUU"	194388	"M"	40
"1958"	"KIAZI"	194388	"M"	41
"2202"	"KIJIMBI"	194388	"M"	42
"3823"	"MBIE"	194388	"M"	43
"7917"	"MTAKAWA"	194388	"M"	44
"5836"	"MKARAFUU"	194388	"M"	45
"7529"	"MSEIPRAS"	194388	"M"	46
"6391"	"MLIMAU"	194388	"M"	47
"5166"	"MDIMU"	194388	"M"	48
"8688"	"MUHOGO PIRA"	194388	"M"	49
"9225"	"MZIRA"	194388	"S"	50
"11861"	"TEMBO"	194388	"S"	51
"11499"	"SIMBA"	194388	"W"	52
"935"	"CHUI"	194388	"S"	53
"1245"	"FISI"	194388	"W"	54
"4469"	"MBWA"	194388	"W"	55
"9389"	"NGAMIA"	194388	"W"	56
"2863"	"KONDOO"	194388	"W"	57
"11341"	"SEHEWA"	194388	"S"	58
"10499"	"PAPA"	194388	"S"	59
"8904"	"MWANI"	194388	"M"	60
"5853"	"MKARAFUU"	194388	"M"	61
"9007"	"MYUNGIYUNGI"	194388	"M"	62
"8691"	"MUILIKI"	194388	"M"	63
"12316"	"UZILE"	194388	"M"	64
"5084"	"MDALASINI"	194388	"M"	65
"8211"	"MTUFAA"	194388	"M"	66
"8061"	"MTIKTI"	194388	"M"	67
"7965"	"MTANGO"	194388	"M"	68
"8263"	"MTUNGUJA"	194388	"M"	69
"8277"	"MTUNGULE"	194388	"M"	70
"7266"	"MPILIPILI MBOGA"	194388	"M"	71
"7357"	"MPUNGA"	194388	"M"	72
"7993"	"MTENGELE"	194388	"M"	73
"7466"	"MSANAKA"	194388	"M"	74
"5675"	"MKADI"	194388	"M"	75
"8478"	"MUEMBE"	194388	"M"	76
"1167"	"FARASI"	194388	"W"	77
"10996"	"PUNDAMILIA"	194388	"W"	78
"124"	"BATA"	194388	"N"	79
"6781"	"MNYAMBONYAMBO"	194388	"M"	80
"5895"	"MKEKEWA"	194388	"M"	81
"4592"	"MCHEKECHU"	194388	"M"	82
"6874"	"MPAPAI"	194388	"M"	83
"7756"	"MSHUBILI"	194388	"M"	84
"6767"	"MNAZI"	194388	"M"	85
"6759"	"MNAZI"	194388	"M"	86
"6856"	"MPAPAI"	194388	"M"	87
"8391"	"MUEMBE"	194388	"M"	88
"4970"	"MCHUNGWA"	194388	"M"	89
"7599"	"MSHELISHELI"	194388	"M"	90
"7803"	"MSOO"	194388	"M"	91
"10822"	"POPO"	194388	"N"	92
"3712"	"MBASI"	194388	"S"	93
"9333"	"NDUARO"	194388	"S"	94
"1504"	"JODARI"	194388	"S"	95
"2414"	"KIPEPEO"	194388	"D"	96
"10214"	"NYUNGWINYUNGWI"	194388	"D"	97
"733"	"CHEPU"	194388	"D"	98
"3206"	"KUNGUNI"	194388	"D"	99
"2419"	"KIROBOTO"	194388	"D"	100
"7927"	"MTAMA"	194388	"M"	101
"9923"	"NJUGU"	194388	"M"	102
"6617"	"MNANASI"	194388	"M"	103
"8083"	"MTOMOKO"	194388	"M"	104
"5194"	"MDORIANI"	194388	"M"	105
"6959"	"MPARACHICHI"	194388	"M"	106
"7828"	"MSTAFELI"	194388	"M"	107
"8105"	"MTONDOO"	194388	"M"	108
"11945"	"TONDO"	194388	"D"	109
"9264"	"NDIZI"	194388	"M"	110
"5877"	"MKARAFUU"	194388	"M"	111
"9095"	"MZAMBARAU"	194388	"M"	112
"8746"	"MVINJE"	194388	"M"	113
"1536"	"JONGOO"	194388	"D"	114
"999"	"CHURA"	194388	"D"	115
"10115"	"NYOKA"	194388	"D"	116
"12233"	"UKUKWI"	194388	"D"	117
"1355"	"GANGAWIA"	194388	"D"	118
"7788"	"MSOO"	194388	"M"	119
"5607"	"MGULELE"	194388	"M"	120
"10537"	"PELELE"	194388	"W"	121
"2297"	"KIMA"	194388	"W"	122
"10044"	"NYANI"	194388	"W"	123
"8091"	"MTOMONDO"	194388	"M"	124
"7233"	"MPILIPILI"	194388	"M"	125
"7250"	"MPILIPILI"	194388	"M"	126
"2549"	"KIVUMBASI"	194388	"M"	127
"7941"	"MTANGAWIZI"	194388	"M"	128
"3692"	"MBALE"	194388	"M"	129
"8244"	"MTUGUU"	194388	"M"	130
"8238"	"MTUGUU"	194388	"M"	131
"11578"	"SOKWE"	194388	"W"	132
"8807"	"MVULE"	194388	"M"	133
"4041"	"MBUNGO"	194388	"M"	134
"4236"	"MBUYU"	194388	"M"	135
"6290"	"MKUYU"	194388	"M"	136
"6189"	"MKUNGU"	194388	"M"	137
"4251"	"MBUYU"	194388	"M"	138
"6289"	"MKUYU"	194388	"M"	139
"6398"	"MLIMAU"	194388	"M"	140
"5155"	"MDIMU"	194388	"M"	141
"7092"	"MPERA"	194388	"M"	142
"3835"	"MBIE"	194388	"M"	143
"5624"	"MHARITA"	194388	"M"	144
"8303"	"MTUTUTU"	194388	"M"	145
"7274"	"MPINDAPINDAPO"	194388	"M"	146
"4206"	"MBURA"	194388	"M"	147
"7289"	"MPINDAPINDAPO"	194388	"M"	148
"4186"	"MBURA"	194388	"M"	149
"6042"	"MKOROSHO"	194388	"M"	150
"6032"	"MKOROSHO"	194388	"M"	151
"8173"	"MTONGA"	194388	"M"	152
"7791"	"MSOO"	194388	"M"	153
"6099"	"MKUNGA"	194388	"S"	154
"11847"	"TEMBO"	194388	"S"	155
"11431"	"SIMBA"	194388	"W"	156
"889"	"CHUI"	194388	"S"	157
"1246"	"FISI"	194388	"W"	158
"11573"	"SOKWE"	194388	"W"	159
"10022"	"NYANI"	194388	"W"	160
"10993"	"PUNDAMILIA"	194388	"W"	161
"12046"	"TUMBILI"	194388	"W"	162
"2745"	"KOMBA"	194388	"W"	163
"3286"	"KWARARA"	194388	"N"	164
"2662"	"KOHO"	194388	"N"	165
"710"	"CHECHELE"	194388	"N"	166
"883"	"CHOZI"	194388	"N"	167
"3404"	"KWEMBE"	194388	"N"	168
"10087"	"NYOKA"	194388	"D"	169
"657"	"CHATU"	194388	"W"	170
"12250"	"UKUKWI"	194388	"D"	171
"1366"	"GANGAWIA"	194388	"D"	172
"10055"	"NYATI"	194388	"W"	173
"10441"	"PAPA"	194388	"S"	174
"3710"	"MBASI"	194388	"S"	175
"1871"	"KASA"	194388	"D"	176
"9976"	"NYANGUMI"	194388	"S"	177
"601"	"CHANJE"	194388	"N"	178
"1590"	"KAA"	194388	"D"	179
"6128"	"MKUNGA"	194388	"S"	180
"9681"	"NGOMBE"	195424	"W"	1
"4395"	"MBUZI"	195424	"W"	2
"2867"	"KONDOO"	195424	"W"	3
"1161"	"FARASI"	195424	"W"	4
"10951"	"PUNDA"	195424	"W"	5
"9385"	"NGAMIA"	195424	"W"	6
"11839"	"TEMBO"	195424	"S"	7
"11473"	"SIMBA"	195424	"W"	8
"11662"	"SWALA"	195424	"W"	9
"10021"	"NYANI"	195424	"W"	10
"4447"	"MBWA"	195424	"W"	11
"10326"	"PAKA"	195424	"W"	12
"10050"	"NYATI"	195424	"W"	13
"11798"	"TEMBO"	195424	"S"	14
"9748"	"NGURUWE"	195424	"W"	15
"2023"	"KIBOKO"	195424	"W"	16
"12211"	"TWIGA"	195424	"W"	17
"11371"	"SEHEWA"	195424	"S"	18
"10677"	"POMBOO"	195424	"S"	19
"528"	"CHANGU"	195424	"S"	20
"8234"	"MTUGUU"	195424	"M"	21
"11718"	"TANGARANGA"	195424	"S"	22
"2404"	"KIPEPEO"	195424	"D"	23
"10464"	"PAPA"	195424	"S"	24
"9990"	"NYANGUMI"	195424	"S"	25
"1025"	"DAGAA"	195424	"S"	26
"2239"	"KIJUNGU MAFUTA"	195424	"S"	27
"429"	"CHAA"	195424	"S"	28
"747"	"CHESI"	195424	"W"	29
"941"	"CHUI"	195424	"S"	30
"649"	"CHATU"	195424	"W"	31
"9871"	"NJIWA"	195424	"N"	32
"3221"	"KUNGURU"	195424	"N"	33
"3295"	"KWARARA"	195424	"N"	34
"12465"	"ZIWARDE"	195424	"N"	35
"11787"	"TAUSI"	195424	"N"	36
"1298"	"FUFU"	195424	"N"	37
"11976"	"TONGO"	195424	"N"	38
"4881"	"MCHUNGWA"	195424	"M"	39
"5286"	"MFENESI"	195424	"M"	40
"4733"	"MCHIKICHI"	195424	"M"	41
"6659"	"MNAZI"	195424	"M"	42
"6952"	"MPARACHICHI"	195424	"M"	43
"8559"	"MUEMBE SAKUA"	195424	"M"	44
"8767"	"MVINJE"	195424	"M"	45
"8101"	"MTONDOO"	195424	"M"	46
"5136"	"MDIMU"	195424	"M"	47
"6392"	"MLIMAU"	195424	"M"	48
"5799"	"MKARAFUU"	195424	"M"	49
"4651"	"MCHENZA"	195424	"M"	50
"7700"	"MSHOKISHOKI"	195424	"M"	51
"5067"	"MDALASINI"	195424	"M"	52
"3737"	"MBELUNGI"	195424	"M"	53
"8961"	"MWAVI"	195424	"M"	54
"7569"	"MSHELISHELI"	195424	"M"	55
"4868"	"MCHONGOMA"	195424	"M"	56
"7124"	"MPERA"	195424	"M"	57
"6339"	"MKWAJU"	195424	"M"	58
"4806"	"MCHOCHA"	195424	"M"	59
"8869"	"MVUNJASHOKA"	195424	"M"	60
"8300"	"MTUTUTU"	195424	"M"	61
"7989"	"MTENDE"	195424	"M"	62
"8862"	"MVUMO"	195424	"M"	63
"7352"	"MPOPOO"	195424	"M"	64
"5597"	"MGULELE"	195424	"M"	65
"8597"	"MUHINA"	195424	"M"	66
"6210"	"MKUNGU"	195424	"M"	67
"5925"	"MKESHIA"	195424	"M"	68
"6919"	"MPAPINDI"	195424	"M"	69
"6356"	"MKWAMBA"	195424	"M"	70
"9172"	"MZAMBARAU"	195424	"M"	71
"5446"	"MFUU"	195424	"M"	72
"8883"	"MWANGAO"	195424	"M"	73
"7865"	"MSTAFELI"	195424	"M"	74
"3115"	"KUKU"	195424	"N"	75
"142"	"BATA"	195424	"N"	76
"1810"	"KANGA"	195424	"N"	77
"11600"	"SUNGURA"	195424	"W"	78
"11553"	"SISIMIZI"	195424	"D"	79
"11410"	"SIAFU"	195424	"D"	80
"5047"	"MCHWA"	195424	"D"	81
"971"	"CHUNGUCHUNGU"	195424	"D"	82
"8268"	"MTUNGULE"	195424	"M"	83
"6620"	"MNANASI"	195424	"M"	84
"8630"	"MUHOGO"	195424	"M"	85
"3842"	"MBIE"	195424	"M"	86
"8260"	"MTUNGUJA"	195424	"M"	87
"8852"	"MVUMANYUKI"	195424	"M"	88
"6259"	"MKUU WA USIKU"	195424	"M"	89
"1456"	"HAUNGONGWA"	195424	"M"	90
"8786"	"MVUJE"	195424	"M"	91
"7216"	"MPILIPILI"	195424	"M"	92
"10563"	"PELELE"	195424	"W"	93
"10105"	"NYOKA"	195424	"D"	94
"469"	"CHAKIAMWEZI"	195424	"N"	95
"11086"	"PWEZA"	195424	"S"	96
"9507"	"NGISI"	195424	"S"	97
"1598"	"KAA"	195424	"D"	98
"1778"	"KANENE"	195721	"D"	1
"995"	"CHURA"	195721	"D"	2
"9637"	"NGOMBE"	195721	"W"	3
"4359"	"MBUZI"	195721	"W"	4
"2902"	"KONDOO"	195721	"W"	5
"9375"	"NGAMIA"	195721	"W"	6
"10921"	"PUNDA"	195721	"W"	7
"1223"	"FARASI"	195721	"W"	8
"937"	"CHUI"	195721	"S"	9
"11412"	"SIMBA"	195721	"W"	10
"2004"	"KIBOKO"	195721	"W"	11
"11840"	"TEMBO"	195721	"S"	12
"12129"	"TUMBILI"	195721	"W"	13
"1763"	"KAMBARE"	195721	"S"	14
"3362"	"KWECHE"	195721	"N"	15
"6551"	"MNANA"	195721	"N"	16
"11234"	"SAUTI"	195721	"N"	17
"11950"	"TONGO"	195721	"N"	18
"2057"	"KIBULUU"	195721	"N"	19
"11761"	"TATARA"	195721	"N"	20
"9832"	"NJIWA"	195721	"N"	21
"2599"	"KOBE"	195721	"D"	22
"3340"	"KWAU"	195721	"N"	23
"3442"	"KWEMBE"	195721	"N"	24
"7386"	"MRAMBA"	195721	"N"	25
"866"	"CHOZI"	195721	"N"	26
"3239"	"KUNGURU"	195721	"N"	27
"2368"	"KIPANGA"	195721	"N"	28
"11890"	"TETERE"	195721	"N"	29
"3605"	"MANJA"	195721	"N"	30
"9902"	"NJIWA MANGA"	195721	"N"	31
"12472"	"ZIWARDE"	195721	"N"	32
"10463"	"PAPA"	195721	"S"	33
"770"	"CHEWA"	195721	"S"	34
"9306"	"NDUARO"	195721	"S"	35
"404"	"CHAA"	195721	"S"	36
"1629"	"KADONDO"	195721	"D"	37
"1609"	"KAA"	195721	"D"	38
"600"	"CHANJE"	195721	"N"	39
"1315"	"FUKULILE"	195721	"D"	40
"4648"	"MCHENZA"	195721	"M"	41
"7116"	"MPERA"	195721	"M"	42
"6224"	"MKUNGU"	195721	"M"	43
"4963"	"MCHUNGWA"	195721	"M"	44
"9105"	"MZAMBARAU"	195721	"M"	45
"6443"	"MLIMAU"	195721	"M"	46
"7525"	"MSASA"	195721	"M"	47
"4151"	"MBUNI"	195721	"N"	48
"9042"	"MZAITUNI"	195721	"M"	49
"3914"	"MBIRIMBI"	195721	"M"	50
"3765"	"MBELUNGI"	195721	"M"	51
"5868"	"MKARAFUU"	195721	"M"	52
"5165"	"MDIMU"	195721	"M"	53
"6960"	"MPARACHICHI"	195721	"M"	54
"5994"	"MKOMAMANGA"	195721	"M"	55
"12300"	"UWANGA"	195721	"M"	56
"6491"	"MMBU"	195721	"D"	57
"7609"	"MSHELISHELI"	195721	"M"	58
"4071"	"MBUNGO"	195721	"M"	59
"7305"	"MPO"	195721	"M"	60
"4614"	"MCHEKUNDU"	195721	"M"	61
"6255"	"MKUU WA USIKU"	195721	"M"	62
"8789"	"MVUJE"	195721	"M"	63
"8110"	"MTONDOO"	195721	"M"	64
"8410"	"MUEMBE"	195721	"M"	65
"5518"	"MGOMBA"	195721	"M"	66
"6375"	"MLANGILANGI"	195721	"M"	67
"6293"	"MKWAJU"	195721	"M"	68
"5422"	"MFUU"	195721	"M"	69
"7385"	"MPURAPUMBU"	195721	"M"	70
"4674"	"MCHENZA MSITU"	195721	"M"	71
"7711"	"MSHOKISHOKI"	195721	"M"	72
"4203"	"MBURA"	195721	"M"	73
"4828"	"MCHOCHA"	195721	"M"	74
"8595"	"MUHALIZETI"	195721	"M"	75
"8590"	"MUHALIZETI"	195721	"M"	76
"8315"	"MTUTUTU"	195721	"M"	77
"3944"	"MBIRIMBI"	195721	"M"	78
"8913"	"MWARI"	195721	"D"	79
"9992"	"NYANGUMI"	195721	"S"	80
"10678"	"POMBOO"	195721	"S"	81
"1117"	"DOKAA"	195721	"D"	82
"1664"	"KAMAMBA"	195721	"S"	83
"295"	"BOMBO"	195721	"S"	84
"781"	"CHEWA"	195721	"S"	85
"10616"	"PEREGE"	195721	"S"	86
"10369"	"PANGA"	195721	"D"	87
"10385"	"PANGA"	195721	"D"	88
"11918"	"TONDO"	195721	"D"	89
"2813"	"KOMBE"	195721	"D"	90
"9446"	"NGISI"	195721	"S"	91
"11032"	"PWEZA"	195721	"S"	92
"11752"	"TATAGA MAJI"	195721	"W"	93
"1437"	"GONGEO"	195721	"S"	94
"10723"	"PONO"	195721	"S"	95
"9232"	"MZIRA"	195721	"S"	96
"4578"	"MCHECHE"	195721	"S"	97
"1018"	"DAGAA"	195721	"S"	98
"4955"	"MCHUNGWA"	195755	"M"	1
"5135"	"MDIMU"	195755	"M"	2
"5281"	"MFENESI"	195755	"M"	3
"7563"	"MSHELISHELI"	195755	"M"	4
"4170"	"MBURA"	195755	"M"	5
"8759"	"MVINJE"	195755	"M"	6
"6826"	"MPAPAI"	195755	"M"	7
"7719"	"MSHOKISHOKI"	195755	"M"	8
"8345"	"MUEMBE"	195755	"M"	9
"5999"	"MKOMAMANGA"	195755	"M"	10
"6954"	"MPARACHICHI"	195755	"M"	11
"7818"	"MSTAFELI"	195755	"M"	12
"8969"	"MWAVI"	195755	"M"	13
"5608"	"MGULELE"	195755	"M"	14
"6747"	"MNAZI"	195755	"M"	15
"8863"	"MVUMO"	195755	"M"	16
"9628"	"NGOMBE"	195755	"W"	17
"4405"	"MBUZI"	195755	"W"	18
"3135"	"KUKU"	195755	"N"	19
"2856"	"KONDOO"	195755	"W"	20
"158"	"BATA"	195755	"N"	21
"892"	"CHUI"	195755	"S"	22
"11443"	"SIMBA"	195755	"W"	23
"10963"	"PUNDA"	195755	"W"	24
"1172"	"FARASI"	195755	"W"	25
"9083"	"MZAMBARAU"	195755	"M"	26
"6348"	"MKWAJU"	195755	"M"	27
"4659"	"MCHENZA"	195755	"M"	28
"3245"	"KUNGURU"	195755	"N"	29
"11221"	"SAUTI"	195755	"N"	30
"843"	"CHOZI"	195755	"N"	31
"3394"	"KWECHE"	195755	"N"	32
"12463"	"ZIWARDE"	195755	"N"	33
"12059"	"TUMBILI"	195755	"W"	34
"2298"	"KIMA"	195755	"W"	35
"9434"	"NGEDERE"	195755	"W"	36
"748"	"CHESI"	195755	"W"	37
"10576"	"PELELE"	195755	"W"	38
"8310"	"MTUTUTU"	195755	"M"	39
"6497"	"MMBU"	195755	"D"	40
"9055"	"MZAITUNI"	195755	"M"	41
"6456"	"MLIMAU"	195755	"M"	42
"5560"	"MGOMBA"	195755	"M"	43
"7193"	"MPESHENI"	195755	"M"	44
"3385"	"KWECHE"	195755	"N"	45
"6554"	"MNANA"	195755	"N"	46
"11774"	"TATARA"	195755	"N"	47
"2739"	"KOMBA"	195755	"W"	48
"10098"	"NYOKA"	195755	"D"	49
"632"	"CHATU"	195755	"W"	50
"3909"	"MBIRIMBI"	195755	"M"	51
"5960"	"MKESHIA"	195755	"M"	52
"4849"	"MCHOCHA"	195755	"M"	53
"5864"	"MKARAFUU"	195755	"M"	54
"5072"	"MDALASINI"	195755	"M"	55
"2917"	"KONGO"	195755	"N"	56
"9838"	"NJIWA"	195755	"N"	57
"1295"	"FUFU"	195755	"N"	58
"2335"	"KINYONYOFUO"	195755	"N"	59
"8167"	"MTONGA"	195755	"M"	60
"2062"	"KIBULUU"	195755	"N"	61
"11225"	"SAUTI"	195755	"N"	62
"2316"	"KINYONGA"	195755	"D"	63
"11184"	"SALILE"	195755	"N"	64
"3332"	"KWAU"	195755	"N"	65
"3469"	"KWEMBE"	195755	"N"	66
"11810"	"TEMBO"	195755	"S"	67
"10997"	"PUNDAMILIA"	195755	"W"	68
"9398"	"NGAMIA"	195755	"W"	69
"4358"	"MBUZI"	195755	"W"	70
"2191"	"KIHODI"	195755	"N"	71
"4476"	"MBWA"	195755	"W"	72
"10313"	"PAKA"	195755	"W"	73
"11601"	"SUNGURA"	195755	"W"	74
"8237"	"MTUGUU"	195755	"M"	75
"11317"	"SEHEWA"	195755	"S"	76
"10488"	"PAPA"	195755	"S"	77
"9978"	"NYANGUMI"	195755	"S"	78
"10645"	"POMBOO"	195755	"S"	79
"675"	"CHAZA"	195755	"D"	80
"449"	"CHAA"	195755	"S"	81
"10709"	"PONO"	195755	"S"	82
"1402"	"GEGE"	195755	"S"	83
"516"	"CHANGU"	195755	"S"	84
"776"	"CHEWA"	195755	"S"	85
"2688"	"KOLEKOLE"	195755	"S"	86
"3183"	"KUNDAJI"	195755	"S"	87
"10886"	"PUJU"	195755	"S"	88
"1435"	"GONGEO"	195755	"S"	89
"9520"	"NGOGO"	195755	"S"	90
"563"	"CHANJE"	195755	"N"	91
"1556"	"KAA"	195755	"D"	92
"11675"	"TAA"	195755	"S"	93
"10066"	"NYENGA"	195755	"S"	94
"240"	"BOCHO"	195755	"S"	95
"379"	"BUNJU"	195755	"S"	96
"1690"	"KAMBA"	195755	"S"	97
"359"	"BULIBULI"	195755	"S"	98
"10610"	"PEREGE"	195755	"S"	99
"1764"	"KAMBARE"	195755	"S"	100
"11724"	"TASI"	195755	"S"	101
"11561"	"SISIMIZI"	195755	"D"	102
"5045"	"MCHWA"	195755	"D"	103
"11865"	"TEMBO"	195755	"S"	104
"2277"	"KIMA"	195755	"W"	105
"902"	"CHUI"	195755	"S"	106
"11487"	"SIMBA"	195755	"W"	107
"10915"	"PUNDA"	195755	"W"	108
"11001"	"PUNDAMILIA"	195755	"W"	109
"1202"	"FARASI"	195755	"W"	110
"2864"	"KONDOO"	195755	"W"	111
"12050"	"TUMBILI"	195755	"W"	112
"10545"	"PELELE"	195755	"W"	113
"9436"	"NGEDERE"	195755	"W"	114
"642"	"CHATU"	195755	"W"	115
"4525"	"MBWA MWITU"	195755	"W"	116
"762"	"CHESI"	195755	"W"	117
"11644"	"SWALA"	195755	"W"	118
"10053"	"NYATI"	195755	"W"	119
"12183"	"TWIGA"	195755	"W"	120
"2771"	"KOMBA"	195755	"W"	121
"686"	"CHAZA"	195755	"D"	122
"11921"	"TONDO"	195755	"D"	123
"544"	"CHANJE"	195755	"N"	124
"10697"	"PONO"	195755	"S"	125
"9530"	"NGOGO"	195755	"S"	126
"1524"	"JONGOO"	195755	"D"	127
"1684"	"KAMBA"	195755	"S"	128
"11291"	"SEHEWA"	195755	"S"	129
"10461"	"PAPA"	195755	"S"	130
"9994"	"NYANGUMI"	195755	"S"	131
"773"	"CHEWA"	195755	"S"	132
"1436"	"GONGEO"	195755	"S"	133
"11726"	"TASI"	195755	"S"	134
"3182"	"KUNDAJI"	195755	"S"	135
"10899"	"PUJU"	195755	"S"	136
"11686"	"TAA"	195755	"S"	137
"10064"	"NYENGA"	195755	"S"	138
"239"	"BOCHO"	195755	"S"	139
"372"	"BUNJU"	195755	"S"	140
"2809"	"KOMBE"	195755	"D"	141
"8476"	"MUEMBE"	195799	"M"	1
"5818"	"MKARAFUU"	195799	"M"	2
"8561"	"MUEMBE SAKUA"	195799	"M"	3
"6668"	"MNAZI"	195799	"M"	4
"7121"	"MPERA"	195799	"M"	5
"4887"	"MCHUNGWA"	195799	"M"	6
"7873"	"MSTAFELI"	195799	"M"	7
"7716"	"MSHOKISHOKI"	195799	"M"	8
"8959"	"MWAVI"	195799	"M"	9
"7880"	"MSUELE"	195799	"D"	10
"5516"	"MGOMBA"	195799	"M"	11
"6873"	"MPAPAI"	195799	"M"	12
"7647"	"MSHOKISHOKI"	195799	"M"	13
"7859"	"MSTAFELI"	195799	"M"	14
"5807"	"MKARAFUU"	195799	"M"	15
"7736"	"MSHOKISHOKI"	195799	"M"	16
"6907"	"MPAPAI"	195799	"M"	17
"6749"	"MNAZI"	195799	"M"	18
"6073"	"MKUNAZI"	195799	"M"	19
"6544"	"MMUMUNYA"	195799	"M"	20
"6546"	"MMUMUNYA"	195799	"M"	21
"7292"	"MPINDAPINDAPO"	195799	"M"	22
"3917"	"MBIRIMBI"	195799	"M"	23
"3980"	"MBIRIMBI WA KIZUNGU"	195799	"M"	24
"6041"	"MKOROSHO"	195799	"M"	25
"6171"	"MKUNGU"	195799	"M"	26
"6280"	"MKUYU"	195799	"M"	27
"2430"	"KIRUKIA"	195799	"M"	28
"7355"	"MPUNGA"	195799	"M"	29
"4706"	"MCHIKICHI"	195799	"M"	30
"8676"	"MUHOGO"	195799	"M"	31
"1960"	"KIAZI"	195799	"M"	32
"7942"	"MTANGAWIZI"	195799	"M"	33
"4157"	"MBUNI"	195799	"N"	34
"6196"	"MKUNGU"	195799	"M"	35
"7875"	"MSTAFELI"	195799	"M"	36
"7126"	"MPERA"	195799	"M"	37
"9163"	"MZAMBARAU"	195799	"M"	38
"5880"	"MKARAFUU"	195799	"M"	39
"7912"	"MTAKAWA"	195799	"M"	40
"4615"	"MCHEKUNDU"	195799	"M"	41
"7918"	"MTAKAWA"	195799	"M"	42
"5750"	"MKANDAA"	195799	"M"	43
"7706"	"MSHOKISHOKI"	195799	"M"	44
"8679"	"MUHOGO"	195799	"M"	45
"9285"	"NDIZI"	195799	"M"	46
"6870"	"MPAPAI"	195799	"M"	47
"5075"	"MDALASINI"	195799	"M"	48
"1425"	"GOLDI"	195799	"S"	49
"362"	"BULIBULI"	195799	"S"	50
"3832"	"MBIE"	195799	"M"	51
"1710"	"KAMBA"	195799	"S"	52
"7395"	"MRAMBA"	195799	"N"	53
"5901"	"MKESHIA"	195799	"M"	54
"7891"	"MSUFI"	195799	"M"	55
"6021"	"MKOROSHO"	195799	"M"	56
"7720"	"MSHOKISHOKI"	195799	"M"	57
"7889"	"MSUFI"	195799	"M"	58
"7944"	"MTANGAWIZI"	195799	"M"	59
"6016"	"MKOROSHO"	195799	"M"	60
"7586"	"MSHELISHELI"	195799	"M"	61
"8677"	"MUHOGO"	195799	"M"	62
"7692"	"MSHOKISHOKI"	195799	"M"	63
"8449"	"MUEMBE"	195799	"M"	64
"2049"	"KIBULUU"	195799	"N"	65
"854"	"CHOZI"	195799	"N"	66
"718"	"CHECHELE"	195799	"N"	67
"9822"	"NJIWA"	195799	"N"	68
"9896"	"NJIWA MANGA"	195799	"N"	69
"9914"	"NJIWA MWITU"	195799	"N"	70
"10613"	"PEREGE"	195799	"S"	71
"3592"	"MANJA"	195799	"N"	72
"4501"	"MBWA"	195799	"W"	73
"1480"	"JINI"	195799	"G"	74
"11393"	"SHEITANI"	195799	"G"	75
"11238"	"SAUTI"	195799	"N"	76
"11978"	"TONGO"	195799	"N"	77
"5366"	"MFENESI"	195799	"M"	78
"3426"	"KWEMBE"	195799	"N"	79
"1898"	"KASA"	195799	"D"	80
"10652"	"POMBOO"	195799	"S"	81
"5953"	"MKESHIA"	195799	"M"	82
"11506"	"SIMBA"	195799	"W"	83
"959"	"CHUI"	195799	"S"	84
"1259"	"FISI"	195799	"W"	85
"11599"	"SUNGURA"	195799	"W"	86
"9944"	"NNGE"	195799	"D"	87
"2420"	"KIROBOTO"	195799	"D"	88
"3201"	"KUNGUNI"	195799	"D"	89
"12283"	"UTITIRI"	195799	"D"	90
"9945"	"NNGE"	195799	"D"	91
"2289"	"KIMA"	195799	"W"	92
"2304"	"KIMA PUNJU"	195799	"W"	93
"9568"	"NGOMBE"	195799	"W"	94
