"Subj"	"Age"	"Gender"	"SES"	"Believe_God"	"Rej_Church"	"Order"	"Code"	"SISI_SCORE"	"Fusion_SCORE"	"MassAttendance"	"RelIDBASIC"	"God_Always_Never"	"GodCertainty_1"	"CatholicBelief_SCORE"	"CathMoral_SCORE"	"Rej_The_Ath"	"CN_CR_TR_AR"	"CN_CR_NC"	"IntMorRej"	"RejFact_1_Catholicreligiousbeliefsdidntmakesenseorwereu"	"RejFact_2_TheCatholicChurchsmoralvaluesareoutofdateor"	"RejFact_3_Thebehaviourofpeoplearoundmewhocalledthemselve"	"RejFact_4_ThesexualabusescandalsintheCatholicChurch"	"RejFact_5_ThefeelingthattheCatholicChurchwantstocontrol"	"RejFact_6_Catholicismwasirrelevanttomylife"	"RejFact_7_Ilearnedmoreaboutatheisthumanistsecularideas"	"RejFact_8_BoredomwithCatholicreligiousservices"	"RejFact_9_Ilearnedmoreaboutotherreligiousorspiritualbeli"	"RejFact_10_PeoplearoundmemostlypractisedCatholicismoutof"	"RejFact_12_Ilearnedmoreaboutscience"	"ParentsCatholic"	"CRED_SCORE"	"CathInfGood_Bad"	"ChurchInfToday"	"Trust_1_Atheists"	"Trust_2_Priests"	"Trust_5_Bishops"	"ScEmo_1_Anger"	"ScEmo_2_Disgust"	"ScEmo_3_Contempt"	"ScEmo_4_Shame"	"ScEmo_Amusement"	"ScEmo_Sadness"	"ScEmo_Disbelief"	"ScEmo_Shock"	"ScEmo_Norealfeelingsaboutit"	"ScEmo_Vindication_Ialreadyknewthechurchwasbad"	"Paedo_."	"CredDepl_1_GotoMass"	"CredDepl_2_GotoConfession"	"CredDepl_3_DonatemoneytotheChurchortoCatholiccharities"	"CredDepl_4_Gotothechurchtolightcandles"	"CredDepl_5_ReceiveashesonAshWednesday"	"CredDepl_6_Prayinfrontofotherpeople"	"CredDepl_7_Celebrateimportanteventsinmylifeormychildren"	"CredDepl_8_Blessmyselfwhilepassingachurch"	"CredDepl_9_GivesomethingupforLent"	"CredDepl_10_Confrontfamilymembersorpeopleinmycommunitywh"	"CredDepl_11_HidethefactthatIdidntreallybelieveinCathol"	"CredDepl_12_Noneoftheabove"	"Causes_1_Homosexualsjoiningthepriesthood"	"Causes_2_Paedophilesjoiningthepriesthood"	"Causes_3_Priestswerenottrainedaswellastheyusedtobe"	"Causes_4_IrishpeopleweretooobedienttoquestiontheChurchc"	"Causes_5_TheChurchcaredmoreaboutitsreputationthanaboutp"	"Causes_6_Priestlycelibacypriestsarenotallowedtomarry"	"Causes_7_Peoplewerelessawareofchildabuseinthepast"	"Causes_8_Peopleknewbutturnedablindeyetowhatwashappenin"	"Causes_9_TheChurchhadtoomuchpowerovertheState"	"Causes_10_Aresultofdecliningmoralsinsocietyingeneral"	"Causes_11_Theexploitationoftheissuebypeoplewhoareagains"	"Causes_12_OtherPleasesaywhatthisisintheboxbelow"	"Progressivism"	"MF_CUT"	"UrbRural"	"UrbRural_D"	"CSchool"	"SES2"
"3195"	8	2	2	4	1	1	1	"Let down/Betrayed"	12	17	2	2	1	7	34	21	2	3	3	3	6	7	7	7	7	3	1	7	6	4	4	1	34	3	1	4	7	6	1	3	2	7	10	5	6	4	9	8	82	1	1	1	0	1	0	0	0	1	0	0	0	6	6	5	7	7	4	6	7	7	6	6	1	0	"CUT"	5	2	1	4
"3196"	8	2	2	4	1	1	6	"Insular/Detached"	12	17	2	2	1	7	34	21	2	3	3	3	6	7	7	7	7	3	1	7	6	4	4	1	34	3	1	4	7	6	1	3	2	7	10	5	6	4	9	8	82	1	1	1	0	1	0	0	0	1	0	0	0	6	6	5	7	7	4	6	7	7	6	6	1	0	"CUT"	5	2	1	4
"3197"	8	2	2	4	1	1	7	"Let down/Betrayed"	12	17	2	2	1	7	34	21	2	3	3	3	6	7	7	7	7	3	1	7	6	4	4	1	34	3	1	4	7	6	1	3	2	7	10	5	6	4	9	8	82	1	1	1	0	1	0	0	0	1	0	0	0	6	6	5	7	7	4	6	7	7	6	6	1	0	"CUT"	5	2	1	4
"3198"	8	2	2	4	1	1	8	"Bad/Immoral"	12	17	2	2	1	7	34	21	2	3	3	3	6	7	7	7	7	3	1	7	6	4	4	1	34	3	1	4	7	6	1	3	2	7	10	5	6	4	9	8	82	1	1	1	0	1	0	0	0	1	0	0	0	6	6	5	7	7	4	6	7	7	6	6	1	0	"CUT"	5	2	1	4
"3199"	8	2	2	4	1	1	3	"Uncaring"	12	17	2	2	1	7	34	21	2	3	3	3	6	7	7	7	7	3	1	7	6	4	4	1	34	3	1	4	7	6	1	3	2	7	10	5	6	4	9	8	82	1	1	1	0	1	0	0	0	1	0	0	0	6	6	5	7	7	4	6	7	7	6	6	1	0	"CUT"	5	2	1	4
"3200"	8	2	2	4	1	1	4	"Dishonest/Untrustworthy"	12	17	2	2	1	7	34	21	2	3	3	3	6	7	7	7	7	3	1	7	6	4	4	1	34	3	1	4	7	6	1	3	2	7	10	5	6	4	9	8	82	1	1	1	0	1	0	0	0	1	0	0	0	6	6	5	7	7	4	6	7	7	6	6	1	0	"CUT"	5	2	1	4
"3201"	8	2	2	4	1	1	5	"Shame/Disgust"	12	17	2	2	1	7	34	21	2	3	3	3	6	7	7	7	7	3	1	7	6	4	4	1	34	3	1	4	7	6	1	3	2	7	10	5	6	4	9	8	82	1	1	1	0	1	0	0	0	1	0	0	0	6	6	5	7	7	4	6	7	7	6	6	1	0	"CUT"	5	2	1	4
"3202"	80	4	2	4	1	1	2	"Tradition"	11	11	3	1	1	4	17	26	2	2	2	2	3	4	5	4	3	2	2	5	5	6	2	1	33	2	2	7	1	2	3	1	6	5	10	2	4	8	9	7	10	1	1	1	0	0	0	0	1	0	0	0	0	5	6	5	7	7	6	6	6	7	3	5	NA	0	"CUT"	2	1	1	4
"3203"	80	4	2	4	1	1	1	"Corrupt/Materialistic"	11	11	3	1	1	4	17	26	2	2	2	2	3	4	5	4	3	2	2	5	5	6	2	1	33	2	2	7	1	2	3	1	6	5	10	2	4	8	9	7	10	1	1	1	0	0	0	0	1	0	0	0	0	5	6	5	7	7	6	6	6	7	3	5	NA	0	"CUT"	2	1	1	4
"3204"	80	4	2	4	1	1	3	"Abuse/Paedophilia"	11	11	3	1	1	4	17	26	2	2	2	2	3	4	5	4	3	2	2	5	5	6	2	1	33	2	2	7	1	2	3	1	6	5	10	2	4	8	9	7	10	1	1	1	0	0	0	0	1	0	0	0	0	5	6	5	7	7	6	6	6	7	3	5	NA	0	"CUT"	2	1	1	4
"3205"	81	4	1	2	1	0	6	"Jesus"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3206"	81	4	1	2	1	0	8	"Christmas/Other Religious Occasion"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3207"	81	4	1	2	1	0	5	"Afterlife"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3208"	81	4	1	2	1	0	10	"Good/Holy"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3209"	81	4	1	2	1	0	7	"Christmas/Other Religious Occasion"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3210"	81	4	1	2	1	0	11	"Corrupt/Materialistic"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3211"	81	4	1	2	1	0	9	"Clergy"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3212"	81	4	1	2	1	0	1	"Religion"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3213"	81	4	1	2	1	0	2	"God"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3214"	81	4	1	2	1	0	3	"Pope"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3215"	81	4	1	2	1	0	4	"Afterlife"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3216"	81	4	1	2	1	0	17	"Bible/Gospel"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3217"	81	4	1	2	1	0	18	"Vatican/Overall Structure"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3218"	81	4	1	2	1	0	19	"Saints"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3219"	81	4	1	2	1	0	20	"Mass"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3220"	81	4	1	2	1	0	12	"Tradition"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3221"	81	4	1	2	1	0	13	"Scandal"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3222"	81	4	1	2	1	0	14	"Religious Orders"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3223"	81	4	1	2	1	0	15	"Churches/Buildings"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3224"	81	4	1	2	1	0	16	"Missionaries"	25	23	4	1	1	6	28	19	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	51	2	5	6	4	3	4	1	5	2	9	3	8	7	10	6	15	1	1	0	0	0	0	0	0	0	0	0	0	5	5	5	4	5	6	3	6	6	5	3	6	1	" "	3	2	3	6
"3225"	82	3	1	4	1	0	17	"Christmas/Other Religious Occasion"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3226"	82	3	1	4	1	0	18	"Jesus"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3227"	82	3	1	4	1	0	19	"Christmas/Other Religious Occasion"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3228"	82	3	1	4	1	0	16	"Altar boys"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3229"	82	3	1	4	1	0	12	"Maynooth"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3230"	82	3	1	4	1	0	13	"Parish/Diocese"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3231"	82	3	1	4	1	0	14	"Sacraments/Rites of Passage"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3232"	82	3	1	4	1	0	15	"Education System"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3233"	82	3	1	4	1	0	1	"Abuse/Paedophilia"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3234"	82	3	1	4	1	0	2	"Good/Holy"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3235"	82	3	1	4	1	0	3	"Pope"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3236"	82	3	1	4	1	0	5	"Clergy"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3237"	82	3	1	4	1	0	6	"Churches/Buildings"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3238"	82	3	1	4	1	0	7	"Religious Artifacts"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3239"	82	3	1	4	1	0	8	"Busy"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3240"	82	3	1	4	1	0	9	"Parochialism"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3241"	82	3	1	4	1	0	10	"Old People"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3242"	82	3	1	4	1	0	11	"Tradition"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3243"	82	3	1	4	1	0	20	"God"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3244"	82	3	1	4	1	0	4	"Money"	14	22	4	1	1	5	26	15	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	47	1	4	4	2	5	6	3	2	4	8	1	7	5	10	9	1	0	1	0	0	1	0	0	0	0	0	0	0	6	6	3	6	5	6	6	7	7	7	6	NA	0	"CUT"	4	2	1	4
"3245"	83	3	2	3	1	1	6	"Tradition"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3246"	83	3	2	3	1	1	8	"Sin"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3247"	83	3	2	3	1	1	5	"Contraception"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3248"	83	3	2	3	1	1	10	"Pope"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3249"	83	3	2	3	1	1	7	"Religion"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3250"	83	3	2	3	1	1	3	"Education System"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3251"	83	3	2	3	1	1	9	"Confession"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3252"	83	3	2	3	1	1	1	"Abuse/Paedophilia"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3253"	83	3	2	3	1	1	2	"Mass"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3254"	83	3	2	3	1	1	18	"Tradition"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3255"	83	3	2	3	1	1	4	"Clergy"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3256"	83	3	2	3	1	1	16	"God"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3257"	83	3	2	3	1	1	17	"Morality"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3258"	83	3	2	3	1	1	13	"Death"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3259"	83	3	2	3	1	1	19	"Nuns"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3260"	83	3	2	3	1	1	20	"Other Rituals"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3261"	83	3	2	3	1	1	12	"Church"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3262"	83	3	2	3	1	1	14	"Graveyard"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
"3263"	83	3	2	3	1	1	11	"Vatican/Overall Structure"	4	7	2	2	2	4	6	7	2	3	3	3	7	7	7	7	1	1	1	1	1	4	3	1	42	4	4	4	9	10	2	6	4	7	10	1	5	3	8	9	20	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-9	" "	5	2	1	5
