Subj	Order	Code	Age	Gender	SES	Believe_God	Rej_Church
117	10	Education System	5	1	2	1	1
117	11	Authoritarian/Dominant	5	1	2	1	1
117	12	Hypocrisy	5	1	2	1	1
117	13	Choir/Music	5	1	2	1	1
117	14	Prayer	5	1	2	1	1
117	15	Sacraments/Rites of Passage	5	1	2	1	1
117	16	Confession	5	1	2	1	1
117	17	Corrupt/Materialistic	5	1	2	1	1
117	18	Arrogance	5	1	2	1	1
117	19	Celibacy	5	1	2	1	1
117	20	Churches/Buildings	5	1	2	1	1
118	1	Outdated/Conservative	5	1	4	1	1
118	2	Insular/Detached	5	1	4	1	1
118	3	Irrelevant	5	1	4	1	1
118	4	Cover-up/Secrecy	5	1	4	1	1
118	5	Abuse/Paedophilia	5	1	4	1	1
118	6	Patriarchal/Misogynist	5	1	4	1	1
118	7	Corrupt/Materialistic	5	1	4	1	1
118	8	Elitism	5	1	4	1	1
118	9	Authoritarian/Dominant	5	1	4	1	1
118	10	Belief/Faith	5	1	4	1	1
118	11	Arrogance	5	1	4	1	1
118	12	Vatican/Overall Structure	5	1	4	1	1
118	13	Contraception	5	1	4	1	1
118	14	Insular/Detached	5	1	4	1	1
118	15	Authoritarian/Dominant	5	1	4	1	1
118	16	Preaching/Sermons	5	1	4	1	1
119	1	Abuse/Paedophilia	3	1	4	1	0
119	2	Tradition	3	1	4	1	0
119	3	Outdated/Conservative	3	1	4	1	0
119	4	Populism	3	1	4	1	0
119	5	Nonsense/Fiction	3	1	4	1	0
119	6	Father Ted	3	1	4	1	0
119	7	Corrupt/Materialistic	3	1	4	1	0
119	8	Popular	3	1	4	1	0
119	9	crossed	3	1	4	1	0
119	10	Pope	3	1	4	1	0
119	11	Pope	3	1	4	1	0
119	12	Latin	3	1	4	1	0
119	13	Bible/Gospel	3	1	4	1	0
119	14	Outdated/Conservative	3	1	4	1	0
119	15	Corrupt/Materialistic	3	1	4	1	0
119	16	Bad/Immoral	3	1	4	1	0
119	17	Bad/Immoral	3	1	4	1	0
119	18	Bad/Immoral	3	1	4	1	0
119	19	Spreading	3	1	4	1	0
119	20	Bad/Immoral	3	1	4	1	0
120	1	Other Theological/Scriptural Association	3	1	4	1	1
120	2	Jesus	3	1	4	1	1
120	3	Pope	3	1	4	1	1
120	4	Bible/Gospel	3	1	4	1	1
120	5	Prayer	3	1	4	1	1
120	6	Vatican/Overall Structure	3	1	4	1	1
120	7	Mary	3	1	4	1	1
120	8	Other Theological/Scriptural Association	3	1	4	1	1
120	9	The Cross	3	1	4	1	1
120	10	Confession	3	1	4	1	1
120	11	Sacraments/Rites of Passage	3	1	4	1	1
120	12	Communion	3	1	4	1	1
120	13	Communion	3	1	4	1	1
120	14	Religious Artifacts	3	1	4	1	1
120	15	Missionaries	3	1	4	1	1
120	16	Clergy	3	1	4	1	1
120	17	Apostle	3	1	4	1	1
120	18	Church of IreProperty	3	1	4	1	1
120	19	Irish	3	1	4	1	1
120	20	Other Theological/Scriptural Association	3	1	4	1	1
121	1	Mass	3	1	9	1	0
121	2	Good/Holy	3	1	9	1	0
121	3	Bible/Gospel	3	1	9	1	0
121	4	Pope	3	1	9	1	0
121	5	Irish	3	1	9	1	0
121	6	Jesus	3	1	9	1	0
121	7	Mary	3	1	9	1	0
121	8	Joseph	3	1	9	1	0
121	9	God	3	1	9	1	0
121	10	Communion	3	1	9	1	0
121	11	Belief/Faith	3	1	9	1	0
121	12	The Cross	3	1	9	1	0
121	13	Religious Artifacts	3	1	9	1	0
121	14	Saints	3	1	9	1	0
121	15	Pilgrim Site	3	1	9	1	0
121	16	Saints	3	1	9	1	0
121	17	Saints	3	1	9	1	0
121	18	Tradition	3	1	9	1	0
121	19	Irish	3	1	9	1	0
121	20	Armagh	3	1	9	1	0
122	1	Dishonest/Untrustworthy	5	1	9	0	0
122	2	Abuse/Paedophilia	5	1	9	0	0
122	3	Bad/Immoral	5	1	9	0	0
122	4	Uncaring	5	1	9	0	0
122	5	Authoritarian/Dominant	5	1	9	0	0
122	6	 Corrupt/Materialistic	5	1	9	0	0
122	7	 Involving	5	1	9	0	0
122	8	 Knowledge 	5	1	9	0	0
122	9	Community	5	1	9	0	0
122	10	 Well Knowledge 	5	1	9	0	0
122	11	 Corrupt/Materialistic	5	1	9	0	0
122	12	Arrogance	5	1	9	0	0
122	13	Authoritarian/Dominant	5	1	9	0	0
122	14	Corrupt/Materialistic	5	1	9	0	0
122	15	Authoritarian/Dominant	5	1	9	0	0
122	16	Bad/Immoral	5	1	9	0	0
122	17	Arrogance	5	1	9	0	0
122	18	Cover-up/Secrecy	5	1	9	0	0
122	19	Dishonest/Untrustworthy	5	1	9	0	0
122	20	Obsessive	5	1	9	0	0
123	1	Clergy	5	2	4	1	1
123	2	Jesus	5	2	4	1	1
123	3	Church	5	2	4	1	1
123	4	Mary	5	2	4	1	1
123	5	Communion	5	2	4	1	1
123	6	Confession	5	2	4	1	1
123	7	Sacraments/Rites of Passage	5	2	4	1	1
123	8	Christmas/Other Religious Occasion	5	2	4	1	1
123	9	Christmas/Other Religious Occasion	5	2	4	1	1
123	10	Nuns	5	2	4	1	1
123	11	Brothers	5	2	4	1	1
123	12	Saints	5	2	4	1	1
123	13	Afterlife	5	2	4	1	1
123	14	Education System	5	2	4	1	1
123	15	Candles	5	2	4	1	1
123	16	Other Rituals	5	2	4	1	1
123	17	Other Rituals	5	2	4	1	1
123	18	Religious Artifacts	5	2	4	1	1
123	19	Religious Artifacts	5	2	4	1	1
123	20	Religious Artifacts	5	2	4	1	1
123	21	Other Rituals	5	2	4	1	1
123	22	Religious Artifacts	5	2	4	1	1
123	23	Altar boys	5	2	4	1	1
123	24	Abuse/Paedophilia	5	2	4	1	1
124	1	Bad/Immoral	6	1	2	0	1
124	2	Bad/Immoral	6	1	2	0	1
124	3	Hypocrisy	6	1	2	0	1
124	4	Corrupt/Materialistic	6	1	2	0	1
124	5	Authoritarian/Dominant	6	1	2	0	1
124	6	Abuse/Paedophilia	6	1	2	0	1
124	7	Bad/Immoral	6	1	2	0	1
124	8	Uncaring	6	1	2	0	1
124	9	Corrupt/Materialistic	6	1	2	0	1
124	10	Dishonest/Untrustworthy	6	1	2	0	1
124	11	Hypocrisy	6	1	2	0	1
124	12	Authoritarian/Dominant	6	1	2	0	1
124	13	Dishonest/Untrustworthy	6	1	2	0	1
124	14	Patriarchal/Misogynist	6	1	2	0	1
124	15	Corrupt/Materialistic	6	1	2	0	1
124	16	State Influence	6	1	2	0	1
124	17	Authoritarian/Dominant	6	1	2	0	1
124	18	Homosexuality	6	1	2	0	1
124	19	Indoctrination	6	1	2	0	1
124	20	Authoritarian/Dominant	6	1	2	0	1
126	1	Communion	1	2	4	1	0
126	2	Sacraments/Rites of Passage	1	2	4	1	0
126	3	Sacraments/Rites of Passage	1	2	4	1	0
126	4	Sacraments/Rites of Passage	1	2	4	1	0
126	5	Mass	1	2	4	1	0
126	6	Sacraments/Rites of Passage	1	2	4	1	0
126	7	Clergy	1	2	4	1	0
126	8	Altar Boys	1	2	4	1	0
126	9	Choir/Music	1	2	4	1	0
126	10	Confession	1	2	4	1	0
126	11	Other Rituals	1	2	4	1	0
126	12	Communion	1	2	4	1	0
126	13	Choir/Music	1	2	4	1	0
126	14	Communion	1	2	4	1	0
126	15	Other Rituals	1	2	4	1	0
126	16	Bible/Gospel	1	2	4	1	0
126	17	Prayer	1	2	4	1	0
126	18	Bible/Gospel	1	2	4	1	0
126	19	Bible/Gospel	1	2	4	1	0
126	20	The Cross	1	2	4	1	0
127	1	Clergy	6	1	4	0	1
127	2	Abuse/Paedophilia	6	1	4	0	1
127	3	Corrupt/Materialistic	6	1	4	0	1
127	4	Dishonest/Untrustworthy	6	1	4	0	1
127	5	Nonsense/Fiction	6	1	4	0	1
127	6	Mass	6	1	4	0	1
127	7	Mass	6	1	4	0	1
127	8	Kneeling	6	1	4	0	1
127	9	Nonsense/Fiction	6	1	4	0	1
127	10	Property	6	1	4	0	1
127	11	Houses	6	1	4	0	1
127	12	Corrupt/Materialistic	6	1	4	0	1
127	13	Corrupt/Materialistic	6	1	4	0	1
127	14	Clergy	6	1	4	0	1
127	15	Clergy	6	1	4	0	1
127	16	Corrupt/Materialistic	6	1	4	0	1
127	17	Corrupt/Materialistic	6	1	4	0	1
128	1	Tradition	4	2	4	1	0
128	2	Clergy	4	2	4	1	0
128	3	Hypocrisy	4	2	4	1	0
128	4	Pope	4	2	4	1	0
128	5	Churches/Buildings	4	2	4	1	0
128	6	Abuse/Paedophilia	4	2	4	1	0
128	7	Sacraments/Rites of Passage	4	2	4	1	0
128	8	Sacraments/Rites of Passage	4	2	4	1	0
128	9	Sacraments/Rites of Passage	4	2	4	1	0
128	10	Clergy	4	2	4	1	0
128	11	Comforting/Caring	4	2	4	1	0
128	12	Candles	4	2	4	1	0
128	13	Mary	4	2	4	1	0
128	14	Scandal	4	2	4	1	0
128	15	Declining	4	2	4	1	0
128	16	Graveyard	4	2	4	1	0
128	17	Pope	4	2	4	1	0
128	18	Hypocrisy	4	2	4	1	0
128	19	Rural	4	2	4	1	0
128	20	Confession	4	2	4	1	0
128	21	Blessings	4	2	4	1	0
129	1	Pope	4	2	5	1	1
129	2	Churches/Buildings	4	2	5	1	1
129	3	Mass	4	2	5	1	1
129	4	Saints	4	2	5	1	1
129	5	Communion	4	2	5	1	1
129	6	Sacraments/Rites of Passage	4	2	5	1	1
129	7	Confession	4	2	5	1	1
129	8	Clergy	4	2	5	1	1
129	9	Clergy	4	2	5	1	1
129	10	Mass	4	2	5	1	1
129	11	Christmas/Other Religious Occasion	4	2	5	1	1
129	12	Religious Artifacts	4	2	5	1	1
129	13	Prayer	4	2	5	1	1
129	14	Prayer	4	2	5	1	1
129	15	The Cross	4	2	5	1	1
129	16	Mary	4	2	5	1	1
129	17	Jesus	4	2	5	1	1
129	18	God	4	2	5	1	1
129	19	Other Theological/Scriptural Association	4	2	5	1	1
129	20	Communion	4	2	5	1	1
130	1	Outdated/Conservative	1	2	4	1	1
130	2	Outdated/Conservative	1	2	4	1	1
130	3	Tradition	1	2	4	1	1
130	4	Education System	1	2	4	1	1
130	5	Background	1	2	4	1	1
130	6	Elitism	1	2	4	1	1
130	7	Elitism	1	2	4	1	1
130	8	Old People	1	2	4	1	1
130	9	Declining	1	2	4	1	1
130	10	Tradition	1	2	4	1	1
130	11	Abortion	1	2	4	1	1
130	12	Outdated/Conservative	1	2	4	1	1
130	13	Rural	1	2	4	1	1
130	14	Corrupt/Materialistic	1	2	4	1	1
130	15	Declining	1	2	4	1	1
130	16	Scandal	1	2	4	1	1
130	17	Abuse/Paedophilia	1	2	4	1	1
130	18	Oppressive Institutions (Laundries. etc.)	1	2	4	1	1
130	19	Authoritarian/Dominant	1	2	4	1	1
130	20	Authoritarian/Dominant	1	2	4	1	1
131	1	Authoritarian/Dominant	5	1	11	0	1
131	2	Authoritarian/Dominant	5	1	11	0	1
131	3	Education System	5	1	11	0	1
131	4	Health Care	5	1	11	0	1
131	5	Hypocrisy	5	1	11	0	1
131	6	Corrupt/Materialistic	5	1	11	0	1
131	7	Dishonest/Untrustworthy	5	1	11	0	1
131	8	Abuse/Paedophilia	5	1	11	0	1
131	9	State Influence	5	1	11	0	1
131	10	A la carte	5	1	11	0	1
131	11	Multinational Corporation	5	1	11	0	1
131	12	Marcinkus 	5	1	11	0	1
131	13	Corrupt/Materialistic	5	1	11	0	1
131	14	Uncaring	5	1	11	0	1
131	15	Bad/Immoral	5	1	11	0	1
131	16	Property	5	1	11	0	1
131	17	Cover-up/Secrecy	5	1	11	0	1
131	18	Media	5	1	11	0	1
131	19	Indoctrination	5	1	11	0	1
131	20	Patriarchal/Misogynist	5	1	11	0	1
132	1	God	4	1	5	1	0
132	2	Communion	4	1	5	1	0
132	3	Sacraments/Rites of Passage	4	1	5	1	0
132	4	Children	4	1	5	1	0
132	5	Sacraments/Rites of Passage	4	1	5	1	0
132	6	Communion	4	1	5	1	0
132	7	Christmas/Other Religious Occasion	4	1	5	1	0
132	8	The Cross	4	1	5	1	0
132	9	Communion	4	1	5	1	0
132	10	Confession	4	1	5	1	0
132	11	Clergy	4	1	5	1	0
132	12	Education System	4	1	5	1	0
132	13	Mass	4	1	5	1	0
132	14	Christmas/Other Religious Occasion	4	1	5	1	0
132	15	Churches/Buildings	4	1	5	1	0
132	16	Forgiveness	4	1	5	1	0
132	17	Prayer	4	1	5	1	0
132	18	Communion	4	1	5	1	0
132	19	Communion	4	1	5	1	0
132	20	Jesus	4	1	5	1	0
132	21	Religious Artifacts	4	1	5	1	0
132	22	Shrines	4	1	5	1	0
132	23	Donations/Collections	4	1	5	1	0
132	24	Communion	4	1	5	1	0
132	25	Sacraments/Rites of Passage	4	1	5	1	0
132	26	Candles	4	1	5	1	0
132	27	Choir/Music	4	1	5	1	0
132	28	Choir/Music	4	1	5	1	0
132	29	Other Rituals	4	1	5	1	0
132	30	Mary	4	1	5	1	0
133	1	Sacraments/Rites of Passage	1	2	5	1	1
133	2	God	1	2	5	1	1
133	3	Clergy	1	2	5	1	1
133	4	Clergy	1	2	5	1	1
133	5	Sacraments/Rites of Passage	1	2	5	1	1
133	6	Clergy	1	2	5	1	1
133	7	Churches/Buildings	1	2	5	1	1
133	8	Jesus	1	2	5	1	1
133	9	Mary	1	2	5	1	1
133	10	Christmas/Other Religious Occasion	1	2	5	1	1
133	11	Joseph	1	2	5	1	1
133	12	Bible/Gospel	1	2	5	1	1
133	13	Bible/Gospel	1	2	5	1	1
133	14	Bible/Gospel	1	2	5	1	1
133	15	Other Theological/Scriptural Association	1	2	5	1	1
133	16	Other Theological/Scriptural Association	1	2	5	1	1
133	17	Communion	1	2	5	1	1
133	18	Communion	1	2	5	1	1
133	19	Mass	1	2	5	1	1
133	20	Christmas/Other Religious Occasion	1	2	5	1	1
134	1	Outdated/Conservative	2	1	5	1	1
134	2	Irrelevant	2	1	5	1	1
134	3	Abuse/Paedophilia	2	1	5	1	1
134	4	Declining	2	1	5	1	1
134	5	Good/Holy	2	1	5	1	1
134	6	Clergy	2	1	5	1	1
134	7	Religion	2	1	5	1	1
134	8	Churches/Buildings	2	1	5	1	1
134	9	Nonsense/Fiction	2	1	5	1	1
134	10	Irrelevant	2	1	5	1	1
134	11	Small	2	1	5	1	1
134	12	Declining	2	1	5	1	1
134	13	Subscribe	2	1	5	1	1
134	14	Incense	2	1	5	1	1
134	15	Declining	2	1	5	1	1
134	16	Mass	2	1	5	1	1
134	17	Afterlife	2	1	5	1	1
134	18	Outdated/Conservative	2	1	5	1	1
134	19	Authoritarian/Dominant	2	1	5	1	1
134	20	Sadness	2	1	5	1	1
135	1	Clergy	5	1	11	1	1
135	2	Communion	5	1	11	1	1
135	3	Belief/Faith	5	1	11	1	1
135	4	Afterlife	5	1	11	1	1
135	5	Churches/Buildings	5	1	11	1	1
135	6	Sacraments/Rites of Passage	5	1	11	1	1
135	7	Confession	5	1	11	1	1
135	8	Prayer	5	1	11	1	1
135	9	Community	5	1	11	1	1
135	10	Family	5	1	11	1	1
135	11	Other Theological/Scriptural Association	5	1	11	1	1
135	12	Sacraments/Rites of Passage	5	1	11	1	1
135	13	Children	5	1	11	1	1
135	14	Sacraments/Rites of Passage	5	1	11	1	1
135	15	Clergy	5	1	11	1	1
135	16	Clergy	5	1	11	1	1
135	17	Pope	5	1	11	1	1
135	18	Bible/Gospel	5	1	11	1	1
135	19	Morality	5	1	11	1	1
135	20	Sectarian	5	1	11	1	1
136	1	Irish	6	1	11	1	0
136	2	Pope	6	1	11	1	0
136	3	Belief/Faith	6	1	11	1	0
136	4	Clergy	6	1	11	1	0
136	5	Scandal	6	1	11	1	0
136	6	Clergy	6	1	11	1	0
136	7	Churches/Buildings	6	1	11	1	0
136	8	Communion	6	1	11	1	0
136	9	Sacraments/Rites of Passage	6	1	11	1	0
136	10	Sacraments/Rites of Passage	6	1	11	1	0
136	11	Sacraments/Rites of Passage	6	1	11	1	0
136	12	Sacraments/Rites of Passage	6	1	11	1	0
136	13	Altar Boys	6	1	11	1	0
136	14	Laity	6	1	11	1	0
136	15	Nuns	6	1	11	1	0
136	16	Confession	6	1	11	1	0
136	17	Laity	6	1	11	1	0
136	18	Clergy	6	1	11	1	0
136	19	Christmas/Other Religious Occasion	6	1	11	1	0
136	20	Religious Artifacts	6	1	11	1	0
137	1	Good/Holy	6	1	11	1	0
137	2	Comforting/Caring	6	1	11	1	0
137	3	Love	6	1	11	1	0
137	4	Comforting/Caring	6	1	11	1	0
137	5	Comforting/Caring	6	1	11	1	0
137	6	Loyalty	6	1	11	1	0
138	1	God	3	2	5	0	0
138	2	Clergy	3	2	5	0	0
138	3	Corrupt/Materialistic	3	2	5	0	0
138	4	Abuse/Paedophilia	3	2	5	0	0
138	5	Wealth	3	2	5	0	0
138	6	Authoritarian/Dominant	3	2	5	0	0
138	7	Forgiveness	3	2	5	0	0
138	8	Pope	3	2	5	0	0
138	9	Jesus	3	2	5	0	0
138	10	Mass	3	2	5	0	0
138	11	Homosexuality	3	2	5	0	0
138	12	Good/Holy	3	2	5	0	0
138	13	Cover-up/Secrecy	3	2	5	0	0
138	14	Vatican/Overall Structure	3	2	5	0	0
138	15	Corrupt/Materialistic	3	2	5	0	0
138	16	Corrupt/Materialistic	3	2	5	0	0
138	17	Abuse/Paedophilia	3	2	5	0	0
138	18	Bad/Immoral	3	2	5	0	0
139	1	Clergy	3	1	5	1	0
139	2	Nuns	3	1	5	1	0
139	3	Churches/Buildings	3	1	5	1	0
139	4	Mass	3	1	5	1	0
139	5	Sacraments/Rites of Passage	3	1	5	1	0
139	6	Pope	3	1	5	1	0
139	7	Sacraments/Rites of Passage	3	1	5	1	0
139	8	Sacraments/Rites of Passage	3	1	5	1	0
139	9	Clergy	3	1	5	1	0
139	10	Parish/Diocese	3	1	5	1	0
139	11	Scandal	3	1	5	1	0
139	12	Clergy	3	1	5	1	0
139	13	Vatican/Overall Structure	3	1	5	1	0
139	14	Sin	3	1	5	1	0
139	15	Confession	3	1	5	1	0
139	16	Other Rituals	3	1	5	1	0
139	17	Authoritarian/Dominant	3	1	5	1	0
139	18	Wealth	3	1	5	1	0
139	19	Corrupt/Materialistic	3	1	5	1	0
139	20	Clergy	3	1	5	1	0
140	1	Vatican/Overall Structure	4	1	9	1	0
140	2	Mass	4	1	9	1	0
140	3	Mary	4	1	9	1	0
140	4	Jesus	4	1	9	1	0
140	5	Communion	4	1	9	1	0
140	6	Sacraments/Rites of Passage	4	1	9	1	0
140	7	Sacraments/Rites of Passage	4	1	9	1	0
140	8	Abuse/Paedophilia	4	1	9	1	0
140	9	Scandal	4	1	9	1	0
140	10	Maynooth	4	1	9	1	0
140	11	Churches/Buildings	4	1	9	1	0
140	12	Pope	4	1	9	1	0
140	13	Clergy	4	1	9	1	0
140	14	Clergy	4	1	9	1	0
140	15	Clergy	4	1	9	1	0
140	16	Sacraments/Rites of Passage	4	1	9	1	0
140	17	Saints	4	1	9	1	0
140	18	Afterlife	4	1	9	1	0
140	19	Afterlife	4	1	9	1	0
140	20	Afterlife	4	1	9	1	0
141	1	Mary	3	1	9	1	0
141	2	God	3	1	9	1	0
141	3	Jesus	3	1	9	1	0
141	4	Communion	3	1	9	1	0
141	5	Mass	3	1	9	1	0
141	6	Bible/Gospel	3	1	9	1	0
141	7	Clergy	3	1	9	1	0
141	8	Baptism	3	1	9	1	0
141	9	Church	3	1	9	1	0
141	10	Prayer	3	1	9	1	0
141	11	Prayer	3	1	9	1	0
141	12	Churches/Buildings	3	1	9	1	0
141	13	Clergy	3	1	9	1	0
141	14	Prayer	3	1	9	1	0
141	15	Woman Clergy	3	1	9	1	0
141	16	Blessings	3	1	9	1	0
141	17	Love	3	1	9	1	0
141	18	Confession	3	1	9	1	0
141	19	Good/Holy	3	1	9	1	0
141	20	Other Theological/Scriptural Association	3	1	9	1	0
141	21	Comforting/Caring	3	1	9	1	0
141	22	Good/Holy	3	1	9	1	0
141	23	Pope	3	1	9	1	0
141	24	Vatican/Overall Structure	3	1	9	1	0
141	25	Vatican/Overall Structure	3	1	9	1	0
141	26	Jesus	3	1	9	1	0
141	27	Good/Holy	3	1	9	1	0
141	28	Sincerity/Honesty	3	1	9	1	0
141	29	Preaching/Sermons	3	1	9	1	0
141	30	Bible/Gospel	3	1	9	1	0
142	1	Abuse/Paedophilia	5	1	2	0	0
142	2	Pope	5	1	2	0	0
142	3	Community	5	1	2	0	0
142	4	Education System	5	1	2	0	0
142	5	Scandal	5	1	2	0	0
142	6	Death	5	1	2	0	0
142	7	Celibacy	5	1	2	0	0
142	8	Patriarchal/Misogynist	5	1	2	0	0
142	9	Celibacy	5	1	2	0	0
142	10	Declining	5	1	2	0	0
142	11	Declining	5	1	2	0	0
142	12	Father Ted	5	1	2	0	0
142	13	Father DArcy	5	1	2	0	0
142	14	Hypocrisy	5	1	2	0	0
142	15	Confession	5	1	2	0	0
142	16	Communion	5	1	2	0	0
142	17	Sacraments/Rites of Passage	5	1	2	0	0
142	18	Prayer	5	1	2	0	0
142	19	Bible/Gospel	5	1	2	0	0
142	20	Sectarian	5	1	2	0	0
143	1	Boring	4	1	9	1	0
143	2	Declining	4	1	9	1	0
143	3	Abuse/Paedophilia	4	1	9	1	0
143	4	Pope	4	1	9	1	0
143	5	Wealth	4	1	9	1	0
143	6	Declining	4	1	9	1	0
143	7	Outdated/Conservative	4	1	9	1	0
143	8	Other Rituals	4	1	9	1	0
143	9	Christmas/Other Religious Occasion	4	1	9	1	0
143	10	Preaching/Sermons	4	1	9	1	0
143	11	Declining	4	1	9	1	0
143	12	Confession	4	1	9	1	0
143	13	Communion	4	1	9	1	0
143	14	Sacraments/Rites of Passage	4	1	9	1	0
143	15	Pub after sunday Mass	4	1	9	1	0
143	16	Forced attendance	4	1	9	1	0
143	17	Candles	4	1	9	1	0
143	18	Death	4	1	9	1	0
143	19	Graveyard	4	1	9	1	0
144	1	Multinational	5	2	1	1	1
144	2	Dishonest/Untrustworthy	5	2	1	1	1
144	3	Nonsense/Fiction	5	2	1	1	1
144	4	Corrupt/Materialistic	5	2	1	1	1
144	5	Scandal	5	2	1	1	1
144	6	Hypocrisy	5	2	1	1	1
144	7	Nonsense/Fiction	5	2	1	1	1
144	8	Nonsense/Fiction	5	2	1	1	1
144	9	Corrupt/Materialistic	5	2	1	1	1
145	1	Corrupt/Materialistic	2	2	4	1	1
145	2	Dishonest/Untrustworthy	2	2	4	1	1
145	3	Boring	2	2	4	1	1
145	4	Morality	2	2	4	1	1
145	5	Outdated/Conservative	2	2	4	1	1
145	6	Elitism	2	2	4	1	1
145	7	unknown	2	2	4	1	1
145	8	Outdated/Conservative	2	2	4	1	1
145	9	Hypocrisy	2	2	4	1	1
145	10	Insular/Detached	2	2	4	1	1
145	11	Corrupt/Materialistic	2	2	4	1	1
145	12	Boring	2	2	4	1	1
145	13	Declining	2	2	4	1	1
145	14	Abuse/Paedophilia	2	2	4	1	1
145	15	Dishonest/Untrustworthy	2	2	4	1	1
145	16	Cover-up/Secrecy	2	2	4	1	1
145	17	Hypocrisy	2	2	4	1	1
145	18	Outdated/Conservative	2	2	4	1	1
145	19	Boring	2	2	4	1	1
145	20	Comforting/Caring	2	2	4	1	1
146	1	Abuse/Paedophilia	1	2	9	1	1
146	2	Guilt	1	2	9	1	1
146	3	Father Ted	1	2	9	1	1
146	4	Corrupt/Materialistic	1	2	9	1	1
146	5	Authoritarian/Dominant	1	2	9	1	1
146	6	Authoritarian/Dominant	1	2	9	1	1
146	7	Confession	1	2	9	1	1
146	8	Bigotry	1	2	9	1	1
146	9	Not reading the Bible	1	2	9	1	1
146	10	Prayer	1	2	9	1	1
146	11	Sin	1	2	9	1	1
146	12	Jesus	1	2	9	1	1
146	13	Nativity	1	2	9	1	1
146	14	Education System	1	2	9	1	1
146	15	Nuns	1	2	9	1	1
146	16	Clergy	1	2	9	1	1
146	17	Charity	1	2	9	1	1
146	18	Charity	1	2	9	1	1
146	19	Charity	1	2	9	1	1
146	20	Anger	1	2	9	1	1
147	1	Community	6	2	11	1	0
147	2	Mass	6	2	11	1	0
147	3	Confession	6	2	11	1	0
147	4	Clergy	6	2	11	1	0
147	5	Churches/Buildings	6	2	11	1	0
147	6	Belief/Faith	6	2	11	1	0
147	7	Prayer	6	2	11	1	0
147	8	Sacraments/Rites of Passage	6	2	11	1	0
147	9	Mass	6	2	11	1	0
147	10	Sacraments/Rites of Passage	6	2	11	1	0
147	11	Morality	6	2	11	1	0
147	12	Donations/Collections	6	2	11	1	0
147	13	Morality	6	2	11	1	0
147	14	Prayer	6	2	11	1	0
147	15	Other Rituals	6	2	11	1	0
147	16	Religious Artifacts	6	2	11	1	0
147	17	Other Rituals	6	2	11	1	0
147	18	Morality	6	2	11	1	0
147	19	Community	6	2	11	1	0
147	20	Religious Artifacts	6	2	11	1	0
147	21	Mary	6	2	11	1	0
147	22	Mass	6	2	11	1	0
147	23	Other Rituals	6	2	11	1	0
147	24	Christmas/Other Religious Occasion	6	2	11	1	0
147	25	Christmas/Other Religious Occasion	6	2	11	1	0
147	26	Religious Artifacts	6	2	11	1	0
147	27	Comforting/Caring	6	2	11	1	0
147	28	Comforting/Caring	6	2	11	1	0
147	29	Pope	6	2	11	1	0
148	1	Abuse/Paedophilia	3	1	2	0	1
148	2	Abuse/Paedophilia	3	1	2	0	1
148	3	Corrupt/Materialistic	3	1	2	0	1
148	4	Education System	3	1	2	0	1
148	5	Health Care	3	1	2	0	1
148	6	Pain	3	1	2	0	1
148	7	Sadness	3	1	2	0	1
148	8	Abuse/Paedophilia	3	1	2	0	1
148	9	State Influence	3	1	2	0	1
149	1	Abuse/Paedophilia	2	1	5	0	1
149	2	Bigotry	2	1	5	0	1
149	3	Dishonest/Untrustworthy	2	1	5	0	1
149	4	Nonsense/Fiction	2	1	5	0	1
149	5	Shame/Disgust	2	1	5	0	1
149	6	Disbelieve	2	1	5	0	1
149	7	Shame/Disgust	2	1	5	0	1
149	8	Old People	2	1	5	0	1
150	1	Dishonest/Untrustworthy	4	1	11	0	1
150	2	Outdated/Conservative	4	1	11	0	1
150	3	State Influence	4	1	11	0	1
150	4	Shame/Disgust	4	1	11	0	1
150	5	Vocation for some	4	1	11	0	1
150	6	Cover-up/Secrecy	4	1	11	0	1
150	7	Corrupt/Materialistic	4	1	11	0	1
150	8	Authoritarian/Dominant	4	1	11	0	1
150	9	Fear	4	1	11	0	1
150	10	Nonsense/Fiction	4	1	11	0	1
150	11	State Influence	4	1	11	0	1
150	12	Authoritarian/Dominant	4	1	11	0	1
150	13	Oppressive Institutions (Laundries. etc.)	4	1	11	0	1
150	14	Bad/Immoral	4	1	11	0	1
150	15	Bad/Immoral	4	1	11	0	1
150	16	Cover-up/Secrecy	4	1	11	0	1
150	17	Sin	4	1	11	0	1
150	18	Cover-up/Secrecy	4	1	11	0	1
150	19	State Influence	4	1	11	0	1
150	20	Authoritarian/Dominant	4	1	11	0	1
152	1	Clergy	3	1	4	1	0
152	2	Churches/Buildings	3	1	4	1	0
152	3	God	3	1	4	1	0
152	4	Prayer	3	1	4	1	0
152	5	Mass	3	1	4	1	0
152	6	Money	3	1	4	1	0
152	7	Parish/Diocese	3	1	4	1	0
152	8	Sin	3	1	4	1	0
152	9	Communion	3	1	4	1	0
152	10	Sacraments/Rites of Passage	3	1	4	1	0
152	11	Sacraments/Rites of Passage	3	1	4	1	0
152	12	Black	3	1	4	1	0
152	13	Pope	3	1	4	1	0
152	14	The Cross	3	1	4	1	0
152	15	Jesus	3	1	4	1	0
152	16	Mary	3	1	4	1	0
152	17	Joseph	3	1	4	1	0
152	18	Christmas/Other Religious Occasion	3	1	4	1	0
152	19	Christmas/Other Religious Occasion	3	1	4	1	0
152	20	Confession	3	1	4	1	0
